title,review,rating,date,developerResponse
수수료가,"이익이 나고 있어 계속 쓰고 있습니다만
수수료 정책이 이해가지 않습니다
옆동네 핀트만 해도 9.5퍼센트 인데 
여기는 15퍼니 납득할만할 이유가 찾기 힘들어
거금을 들어 투자할 생각은 들지 않네요;

핀트 파운트 둘다 사용하고 있습니다",3,2021-02-17 05:54:47,"안녕하세요, 황혼 고객님 :)

먼저, 파운트를 지속적으로 사용해주셔서 감사합니다!
파운트의 수수료는 더 많은 데이터를 가져오고 분석하여, 더 안정적인 알고리즘을 만들어 나가기 위해 합리적으로 책정하고자 노력하고 있습니다 :)

말씀해주신 부분에 대한 고민을 저희 또한 하고 있기 때문에 추후에는 수수료에 대한 프로모션이나 더 합리적인 수수료 정책을 만들어나갈 준비를 하고 있습니다!

앞으로도 좋은 의견이 있으실 경우 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 공유해주시면 추후 서비스 개선방향에 적극 반영해가도록 하겠습니다.

감사합니다."
좋습니다.,잘사용중입니다~,5,2020-04-10 07:49:59,"안녕하세요, BRA154 고객님 :)
소중한 리뷰를 남겨주셔서 감사합니다.

투자를 진행하시면서 궁금한 사항이 있다면 언제든 카카오톡으로 연락 주세요!
믿고 맡겨주시는 것만큼 빠르고 자세히 알려드리도록 하겠습니다.

감사합니다.
"
간편해요,간결하고 명료해요..!,5,2021-02-08 05:45:34,
오류수정,앱을 켜고 실행하면 항상 먹통이에요. 껐다가 다시 켜야 실행되구요. 항상이요.,1,2020-09-07 01:19:23,"안녕하세요, 도ㅁ 님 :)

현재 말씀하신 오류를 인지하고 이를 해결하기 위해 업데이트를 준비 중에 있습니다.

빠르게 다음 업데이트를 준비하여 불편한 부분을 해소해 드리겠습니다!

그 외에 문제가 있다면, 카카오톡 (https://fount.pub/talk) 문의로 연락주시면 재빠르게 해결해드리겠습니다 :)"
펀드,10일 지났는데 출금이 안되네요 제발,1,2021-01-31 01:35:22,"안녕하세요, 전___상 고객님 :) 남겨주신 내용만으로는 정확한 파악이 어렵습니다. 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 연락주시면 확인 후 답변드리도록 하겠습니다! 또한 연금의 경우 별도로 환매신청을 진행해주셔야 하며 장시간 이전이나 이후에 해지를 진행하는 경우 증권사측으로 환매신호가 정상적으로 넘어가지 않아 매도가 진행되지 않을 수 있습니다. 이용에 참고해주세요."
일주일만에 2프로 수익얻는중,신한거치는 입출금 말고는 만족스런 시스템,1,2020-12-17 06:33:47,"안녕하세요, 별명그거뭐 고객님 :) 아무래도 신한금융투자의 계좌를 활용하고 있다보니 인출에 다소 복잡하게 느끼는 고객분들이 많은 것을 체감하고 있습니다. 내년 상반기즈음에는 보다 편리하게 이용이 가능하시도록 파운트 앱을 통한 출금이 가능하게 개편될 예정이니 이용에 참고해주시고 다른 개선 원하는 부분과 문의사항이 있으시면 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 남겨주세요! 보다 나은 서비스를 제공하기위해 노력하겠습니다!"
성격 급하시면 절대 하지마세요,"100원 500원 오르는거 물론 손 놓고 있다가 수입 확인만 하면 되서 좋다쳐도

그냥 해지하려니까 앱에서 해지는 되도 돈 찾으려면 신한금융투자앱이나 피시로 가서 다시 이체해야함
이체도 바로 안됨 기간 걸림 

성격 급한 사람은 이거하다
뒤질듯",1,2021-04-28 03:34:35,"안녕하세요, 수정좀해라 고객님 :) 자산을 안전하게 운용하기 위해 증권사계좌를 통해 자문/일임 서비스를 제공해드리기 때문에, 출금 시에는 증권사 앱을 통해 인출을 진행해주셔야합니다. 말씀주신 것처럼 파운트에서 제공해드리는 투자상품은 일정기간에 거쳐 매매가 이루어지기 때문에 보다 탄력적인 운용을 원하시는 경우 매매기간이 비교적 짧은 ETF를 권장해드립니다. 그 외 문의사항은 앱 내 1:1 문의하기를 통해 질문을 남겨주세요!"
"업뎃 이후로 검정벽돌화면인데,,","다들 그런가요,,?",1,2019-05-23 15:07:05,"고객님 불편을 드려 죄송합니다. 지적하신 사항을 보완한 안정화 버전을 배포했습니다. 앱 업데이트 부탁드리고, 앞으로 고객님이 쓰시기 편리한 앱이 되도록 최선을 다하겠습니다!"
이건 쓰레기,모르고 시도하면 눈알도 파먹을 쓰레기. 잘 알고 시도하세요. 최악임.,1,2020-12-16 04:55:38,"안녕하세요, isak1123 고객님 :) 이용중 다소 불편한 사항이 발생하신 모양이네요. 불편사항 또는 개선했으면 좋겠는 점을 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 남겨주시면 각 담당자에게 전달해 편리한 앱 서비스 이용이 가능하도록 개선하겠습니다!"
초보가 할게아님,"믿고 맡기고 투자까진 좋은데
그후에 해지하는게 일이 더복잡하네요
신한자산운용사로 다전화해보라 그러고
그거아세요? 신한자산운용사는 전화도 안받아요
파운트 믿고 투자한거 후회합니다 ~
두번다신 어플 쓸일없겟어요 ㅎㅎ 
파운트 상담사님은 친절하셧어요!",1,2021-03-11 02:08:01,"안녕하세요, 여기오떰 고객님 :) 해지과정중 불편을 겪으셨군요. 신한금융투자와 연락이 닿지 않아 힘드셨군요. 연금을 제외하고는 파운트에서 환매신청까지 보내드리고 있으나 이후 출금과정은 증권사를 통해 이루어지고 있습니다. 이 부분에 대해서는 파운트 내부적으로도 사용자의 입장에서 번거롭다는 부분을 충분히 인지하고 있기에 오픈뱅킹을 활용한 편리한 입출금서비스를 도입할 예정인데요, 다만 개발과 이슈파악이 이루어져야하다보니 시간적으로 다소 소요될 수 있는 점 양해를 부탁드립니다. 차후에 파운트를 다시 이용하게 되신다면 믿고 이용할 수 있는 서비스로 찾아뵐 수 있게 노력하겠습니다!"
저는 진짜 비추입니다,"한번 넣고 취소하는대만 

3-10일걸리고 

또 이돈을 바로 뺄수 있는게 아니라

결제일 까지 기다려야되서 지금 10일 넘게 돈 못빼고있습니다

참고하고 투자하세요

저는 개인적으로 최악입니다",1,2020-12-23 14:07:53,"안녕하세요, 에휴낙였네 고객님 :) 펀드거래에 필요한 기간은 저희 서비스와 상관없이 국내 모든 증권사가 동일하게 가지는 시간으로 펀드의 특성 중에 하나입니다. 증권사/운용사/수탁회사/예결원을 거쳐 자금이 관리되고 있어 다소 오래 소요되는 편인데요, 또한 해외주식의 경우 해외운용사를 거쳐 처리되다보니 시차발생 등으로 일반적인 주식이나 ETF매매에 비해 시간이 오래 걸릴 수 있습니다.궁금한 사항이 있거나 도움이 필요하시다면 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 연락해주세요!"
좋아요!!,처음하는건데 아주좋어요!!,4,2020-02-13 05:36:19,
쉽고 편리해용!,쉽고 편한거 같아용!! >_<,5,2020-02-24 06:51:07,
ㅎㅎ,다 5점이면 좀 의심해봐야 하는 거 아님?,1,2021-01-11 11:44:55,"안녕하세요, 잭슨 2342 고객님 :) 간혹 저희도 놀랄정도로 좋은 평가를 남겨주시는 고객님들이 많다보니 고객님께서 느끼시기에 의심이 들게 된 것 같습니다. 파운트를 사용하시면서 불편한점/궁금한 점이 있을 경우 카카오톡(https://fount.pub/talk) 채널로 연락주시면 만족스럽고 신뢰할 수 있는 서비스를 제공할 수 있게 노력하겠습니다!"
좋아요,굿굿,5,2021-09-28 06:27:51,"안녕하세요, ㅎㄹㅎㅎ히라락 고객님 :) 짧고 굵게 긍정적인 리뷰를 남겨주셨네요! 이용 중 도움이 필요하실 때 혹은 궁금한 점이 생기면 언제든 카카오톡 고객센터(앱 내 1:1 문의하기)로 연락해주세요. 쉽고 친절하게 문의사항을 해소시켜 드리겠습니다!"
요즘 같이 코스피지수 좋은데 100만원이 90만원이 되는 마법을 보여주고 있다,"요즘 같이 코스피지수 좋은데 100만원이 90만원이 되는 마법을 보여주고 있다.

10일째 되는 날인데도

계속 마이너스 수익률이면 어떻하냐?ㅋㅋㅋ

쓰레기 같은 ai😭😭😭",1,2020-11-20 09:52:54,"안녕하세요, 코코아378 고객님 :)
파운트는 중장기에 특화된 포트폴리오를 운용하고 있는만큼 단기간에는 시장상황 등에 따라 손실이 발생할 수 있습니다.

다만, 1년 이상 펀드투자를 유지한 고객의 100%가 수익이 날 정도로 장기에서는 안정적인 성과를 만들고 있으며, 최근 3개월 이내 투자고객 중 가장 손실폭이 큰 고객도 -2% 정도로 변동성 또한 낮게 유지를 해가고 있습니다!!

말씀해주신 것과 같이 수익률이 -10% 수준인 고객은 확인이 되지 않아 자세한 답변을 드리지 못하는 점 양해 부탁드리며, 카카오톡(https://fount.pub/talk)으로 연락을 주시면 포트폴리오 상태 등에 대해 자세히 설명드리겠습니다!

감사합니다."
이거 별로에요 ㅋㅋㅋ,핀트가 더 좋습니다 핀트하세요,1,2020-06-03 00:09:07,"안녕하세요, 고객님 :)

타사의 로보어드바이저 또한 대중의 자산관리를 돕는 좋은 솔루션인 것은 맞으나,
테스트베드 공시된 수익률, 운용자산 규모 등 서비스의 신뢰를 위한 부분들에서
파운트는 가장 앞서고 있는 로보어드바이저라는 것을 참고해주세요 :)"
아이패드에서 작동이,안됨,1,2021-04-25 17:47:49,"안녕하세요, 재미있는물리물리 고객님 :) 죄송하게도 저희가 아이패드를 정식 서비스 기기로 분류하고 있지 않다보니 앱 버전에 따라서 아이패드는 사용이 안될 수 있습니다. 추후 더 많은 기기를 지원할 수 있도록 범위를 확대 해 나가도록 하겠습니다."
잠금해제하면 튕기는 현상,"간편번호로 잠금해제 하면
창 닫고 튕기네요
번호가 틀린거도 아닌데
로그인 지체가 안됩니다🐬🐳🐬
아이폰11
13.3.1입니다",1,2020-03-08 04:30:10,"안녕하세요, 고객님.

고객님의 상세한 정보 확인이 어려워, 카카오톡을 (http://pf.kakao.com/_xcixfWC/chat) 통해 문의 주시면, 빠르고 친절하게 해결해 드리도록 하겠습니다!

iOS 에서 리뷰 확인 오류가 있어서 문의를 늦게 확인한 점 죄송합니다."
가입했다가 돈만 떼먹히고 탈퇴합니다,ㅇㅇ,1,2021-03-05 12:09:47,"안녕하세요, ㅌㄴㅇ222 고객님 :) 수익률이 아쉬웠거나 환매대금에 대한 오해가 있어보이네요. 수익이 발생하지 않은 경우에는 파운트에서는 일절 성과보수를 받는 부분이 없으며 보통 많이 오인하시는 환매대금의 경우 일정 기간을 거쳐 매도 후 출금이 가능한 금액인 점 이용에 참고를 부탁드립니다. 또한 1년 이상 운용 중인 고객의 경우 투자성향과 무관하게 95% 이상 수익을 유지하고 있습니다. 단기간으로는 고수익을 얻기는 힘든 서비스이지만 차후 다시 서비스를 이용하게 되신다면 믿고 투자를 진행하실 수 있는 서비스를 만들겠습니다! 앱 사용 관련 문의사항은 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 알려주세요."
또 안되네요,요즘 앱이 불안하네요,2,2019-05-23 00:14:41,"고객님 불편을 드려 죄송합니다. 앱 안정화를 위해 안정화 버전을 배포했습니다. 앱 업데이트 부탁드리고, 앞으로 고객님이 쓰시기 편리한 앱이 되도록 최선을 다하겠습니다!"
스팸 소굴,가입후 스팸 폭풍입니다. 역시나.,1,2019-07-27 09:04:06,"고객님 불편을 드려 죄송합니다. 뉴스레터가 발송된 것으로 보이는데, 수신을 원하지 않으시면 카카오톡 상담하기(https://pf.kakao.com/_xcixfWC)로 문의주시면 자세한 안내 도와드리겠습니다."
내국인만 위한 APP,실망이다,1,2021-01-17 03:53:21,"안녕하세요, 김달봉1 고객님 :) 파운트 앱을 이용하시면서 불편한 부분이 있으셨나요? 불편사항 또는 개선되었으면 하는 점이 있으시다면 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 남겨주세요. 확인 후 최대한 반영해 보다 편리한 서비스 제공에 힘쓰겠습니다."
진행하다 나오는 오류,K,1,2020-08-04 06:29:35,"안녕하세요, 고객님 :)
리뷰상에서는 정확한 오류 파악이 어렵다보니 카카오톡(http://pf.kakao.com/_xcixfWC/chat) 으로 연락 주시면 빠르게 문제사항을 해결해드리겠습니다!"
어렵,너무 어렵고 불편해요,1,2020-02-06 12:17:08,
흠 괜찮네,편한듯,5,2018-06-25 22:44:38,고객님 소중한 의견 감사합니다 :) 더욱더 편리하게 자산관리를 하실수 있도록 점점 더 발전하는 파운트가 되겠습니다!
다신 안 씀,ㅇ,1,2022-05-18 01:16:59,"안녕하세요, 행운의개복치 고객님 :) 만족스러운 앱 이용경험을 드리지 못해 죄송합니다. 개선 요청 사안이 있는 경우 고객센터나 리뷰를 통해 의견을 남겨주세요. 보다 발전하는 파운트가 되겠습니다. 파운트를 통해서가 아니더라도 고객님께서 원하시는 목표와 성과를 달성하시길 기원합니다."
개짜증,돈넣는건 개쉬운데 빼는건 까다로움 게다가 수익? 그냥 복불복임 운빨ㅈ망겜이나 다름없고 펀드도 유형만 고르라하지 나중에 보니까 중국쪽 주식임 내가 직접 중국 고른적도 없는데 그래서 지금? 1년 넘게 넣어놨는데 수익은 커녕 마이너스 그냥 이거 하지말고 직접 주식이나 따로 하세요 님들아,1,2022-05-14 05:06:08,"안녕하세요, kopiggyt 고객님 :) 펀드 투자와 관련하여 리뷰를 남겨주셨네요. 아쉬운 성과를 보여드리게 되어 죄송합니다. 파운트 서비스는 시장상황에 따라 종목을 선정하고 조합하여 고객님의 성향에 따라 포트폴리오를 제공해드리고 있습니다. 따라서 개별 종목을 선택하실 수는 없는 점 양해를 구합니다. 다만  중국 펀드의 경우 말씀해주신 것처럼 성과가 다소 아쉬운 상황이기 때문에 21년도 6월부터는 포트폴리오에 제외되어 투자자산에 포함하지 않고 있습니다. 파운트에서 보내드린 리밸런싱 신호를 미처 못 보신 것이 아닌가 생각되는데요, 리밸런싱을 통해 중국자산을 제외시키고 다른 종목을 편입해주실 수 있길 바랍니다."
